    26.1700, 83292.9530,    25.1660,    69.6600,    68.1500,     0.0813,  1007.0000,     0.0000,
    26.1600, 83298.9690,    25.6875,    67.1100,    66.4500,     0.0788,  1008.0000,     0.0000,
    26.1500, 83295.6090,    25.4316,    66.3300,    65.4000,     0.0777,  1006.0000,     0.0000,
    26.1600, 83297.0160,    25.4424,    66.1100,    63.4500,     0.0764,  1006.0000,     0.0000,
    26.1700, 83295.7580,    25.4639,    65.1100,    63.4500,     0.0758,  1005.0000,     0.0000,
    26.1600, 83301.6330,    25.4316,    68.4400,    67.2000,     0.0800,  1005.0000,     0.0000,
    26.1600, 83298.9690,    25.5537,    66.1100,    63.4500,     0.0764,  1006.0000,     0.0000,
    26.1500, 83303.5940,    25.3604,    69.6600,    68.1500,     0.0813,  1005.0000,     0.0000,
    26.1400, 83296.1410,    25.3994,    67.1100,    64.4500,     0.0776,  1006.0000,     0.0000,
    26.1500, 83297.5470,    25.3701,    68.3300,    67.4000,     0.0801,   998.0000,     0.0000,
    26.1400, 83302.1560,    25.5635,    69.6600,    69.1500,     0.0819,  1006.0000,     0.0000,
    26.1400, 83292.9530,    25.3389,    66.1100,    64.4500,     0.0770,  1006.0000,     0.0000,
    26.1500, 83292.2270,    25.4102,    69.6600,    68.1500,     0.0813,  1008.0000,     0.0000,
    26.1600, 83293.6560,    25.3398,    67.1100,    65.4500,     0.0782,  1006.0000,     0.0000,
    26.1500, 83303.5940,    25.3398,    68.3300,    67.4000,     0.0801,  1005.0000,     0.0000,
    26.1500, 83294.8830,    25.4209,    66.1100,    65.4500,     0.0776,  1005.0000,     0.0000,
    26.1400, 83296.1410,    25.4404,    67.1100,    65.4500,     0.0782,  1006.0000,     0.0000,
    26.1500, 83300.2030,    25.4824,    67.1100,    65.4500,     0.0782,  1005.0000,     0.0000,
    26.1500, 83300.2030,    25.2676,    69.1100,    68.4500,     0.0812,  1005.0000,     0.0000,
    26.1400, 83299.5000,    25.4824,    70.1100,    68.4500,     0.0817,  1006.0000,     0.0000,
    26.1300, 83295.4380,    25.3994,    66.8900,    64.5000,     0.0775,  1006.0000,     0.0000,
    26.1400, 83296.6880,    25.7783,    65.1100,    63.4500,     0.0758,  1006.0000,     0.0000,
    26.1300, 83300.7500,    25.3379,    65.8800,    63.1000,     0.0760,  1005.0000,     0.0000,
    26.1300, 83298.0940,    25.5117,    63.8800,    61.1000,     0.0737,  1006.0000,     0.0000,
    26.1300, 83300.0470,    25.7979,    66.8800,    65.1000,     0.0778,  1005.0000,     0.0000,
    26.1300, 83300.0470,    25.4502,    67.2100,    65.8500,     0.0785,  1005.0000,     0.0000,
    26.1300, 83294.7340,    25.5938,    66.8800,    65.1000,     0.0778,  1005.0000,     0.0000,
    26.1300, 83294.7340,    25.3887,    64.6600,    63.1500,     0.0754,  1005.0000,     0.0000,
    26.1200, 83304.6720,    25.4199,    65.6600,    63.1500,     0.0759,  1005.0000,     0.0000,
    26.1300, 83294.7340,    25.4707,    65.6600,    63.1500,     0.0759,  1006.0000,     0.0000,
    26.1300, 83305.3750,    25.6143,    67.8800,    66.1000,     0.0790,  1005.0000,     0.0000,
    26.1300, 83294.7340,    25.4092,    66.8800,    65.1000,     0.0778,  1006.0000,     0.0000,
    26.1300, 83289.4220,    25.5625,    65.6600,    63.1500,     0.0759,  1008.0000,     0.0000,
    26.1200, 83296.6880,    25.5527,    67.8800,    66.1000,     0.0790,  1005.0000,     0.0000,
    26.1300, 83294.7340,    25.4609,    67.8800,    66.1000,     0.0790,  1006.0000,     0.0000,
    26.1300, 83294.0310,    25.4502,    64.3300,    62.4000,     0.0747,  1003.0000,     0.0000,
    26.1200, 83299.3520,    25.5010,    67.8800,    66.1000,     0.0790,  1005.0000,     0.0000,
    26.1200, 83295.4380,    25.5928,    66.8800,    66.1000,     0.0785,  1004.0000,     0.0000,
    26.1300, 83300.0470,    25.5938,    64.6600,    62.1500,     0.0748,  1005.0000,     0.0000,
    26.1300, 83298.0940,    25.6748,    66.8800,    65.1000,     0.0778,  1004.0000,     0.0000,
    26.1200, 83295.9920,    25.4492,    66.8800,    65.1000,     0.0778,  1004.0000,     0.0000,
    26.1200, 83294.0310,    25.5732,    67.2100,    65.8500,     0.0785,  1005.0000,     0.0000,
    26.1300, 83298.0940,    25.4912,    64.6600,    61.1500,     0.0741,  1005.0000,     0.0000,
    26.1300, 83300.0470,    25.4297,    65.8800,    64.1000,     0.0767,  1005.0000,     0.0000,
    26.1400, 83293.4840,    25.4512,    64.6600,    62.1500,     0.0748,  1005.0000,     0.0000,
    26.1300, 83294.7340,    25.4912,    64.6600,    62.1500,     0.0748,  1005.0000,     0.0000,
    26.1300, 83292.7810,    25.2969,    66.8800,    65.1000,     0.0778,  1005.0000,     0.0000,
    26.1400, 83296.1410,    25.3281,    65.8800,    65.1000,     0.0773,  1005.0000,     0.0000,
    26.1300, 83300.0470,    25.3271,    65.8800,    64.1000,     0.0767,  1006.0000,     0.0000,
    26.1300, 83300.0470,    25.3174,    65.8800,    65.1000,     0.0773,  1005.0000,     0.0000,
    26.1200, 83294.7340,    25.6338,    64.6600,    65.1000,     0.0773,   994.0000,     0.0000,
    26.1300, 83300.0470,    25.3477,    64.6600,    63.1500,     0.0754,   997.0000,     0.0000,
    26.1300, 83302.7190,    25.2256,    65.8800,    65.1000,     0.0773,  1005.0000,     0.0000,
    26.1300, 83305.3750,    25.2559,    65.8800,    64.1000,     0.0767,  1005.0000,     0.0000,
    26.1300, 83298.0940,    25.3379,    64.8800,    63.1000,     0.0755,  1005.0000,     0.0000,
    26.1300, 83294.7340,    25.2051,    62.6600,    61.1500,     0.0730,  1005.0000,     0.0000,
